Class,FA Card,Description,Major Category,IHS Categorization,My Categorization,Parent,Sub-FA Card,Bar Code,Status,Remarks,Site New Code,Alternate Site ID,Acquisition Cost 31/12/17,Addition in Period,Disposal in Period,Acquisition Cost 31/07/18,Depreciation 31/12/17,Depreciation in Period,Disposal Depreciation in Period,Depreciation 31/07/18,Book Value 31/12/17,Book Value 31/07/18,Dep. Start date,Useful life
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660115,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660116,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660117,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660118,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660119,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660120,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660121,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660122,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660123,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660124,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660125,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660126,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660127,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW274729,Solar PV Array,TOWER,Solar,Solar,Parent,,9000660128,F,"OPERATING, GOOD",IHS_OND_905A,IHS_OND_0905A,"77,944.87",0.00,0.00,"77,944.87","-9,136.82","-9,093.50",0.00,"-18,230.32","68,808.05","59,714.55",5/31/2017,5
TW,FA/TW220609,Solar PV Array B2,TOWER,Solar,Solar,Parent,,,NF,,IHS_OND_904A,IHS_OND_0904A,"2,658,056.99",0,0,"2,658,056.99","-761,400.00","-330,813.00",0,"-1,092,213.00","1,896,656.99","1,565,843.99",5/5/2016,5
TW,FA/TW217770,Solar Power Controller B2,TOWER,Solar,Solar,Parent,,9000595406,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"1,739,931.69",0,0,"1,739,931.69","-289,371.00","-102,049.00",0,"-391,420.00","1,450,560.69","1,348,511.69",4/16/2016,10
TW,FA/TW217925,Solar Power Controller B2,TOWER,Solar,Solar,Parent,FA/TW217925,,NF,,IHS_OND_901A,IHS_OND_0901A,"1,707,544.60",0,0,"1,707,544.60","-279,623.00","-99,820.00",0,"-379,443.00","1,427,921.60","1,328,101.60",5/5/2016,10
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659638,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659637,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659636,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659635,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659634,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659633,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659632,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659631,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659630,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659629,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659628,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659627,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659626,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW295249,Solar PV Array,Tower,Solar,Solar,Parent,,9000659625,F,"OPERATING, GOOD",IHS_OND_863A,IHS_OND_0863A,0.00,"124,654.59",0.00,"124,654.59",0.00,"-33,033.43",0.00,"-33,033.43",0.00,"91,621.16",4/4/2017,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379969,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379970,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379971,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379972,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379973,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379974,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379975,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379976,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379977,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379978,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220607,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000379979,F,"IDLE, GOOD",IHS_OND_901A,IHS_OND_0901A,"148,135.45",0.00,0.00,"148,135.45","-47,694.55","-17,518.73",0.00,"-65,213.27","100,440.91","82,922.18",5/5/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595425,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595426,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595427,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595428,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595429,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595430,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595431,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595432,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595433,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595434,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595435,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595436,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595437,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595438,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595439,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595440,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595441,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595442,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595443,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW220452,Solar PV Array B2,TOWER,Solar,Solar,Parent,,9000595444,F,"OPERATING, GOOD",IHS_OND_897A,IHS_OND_0897A,"80,315.03",0.00,0.00,"80,315.03","-26,765.10","-9,489.90",0.00,"-36,255.00","53,549.93","44,060.03",4/16/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659376,F,"OPERATING, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659377,F,"OPERATING, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659378,F,"OPERATING, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659379,F,"OPERATING, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659380,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659381,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659382,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659383,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659384,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659385,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659386,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659387,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659388,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659389,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659390,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659391,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659392,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659393,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659394,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659375,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659395,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659396,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659397,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659398,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659399,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659400,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659401,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659402,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659403,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659404,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659405,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
TW,FA/TW260551,Solar PV Array,TOWER,Solar,Solar,Parent,,9000659406,F,"IDLE, GOOD",IHS_OND_856A,IHS_OND_0856A,"127,217.49",0.00,0.00,"127,217.49","-36,115.61","-14,842.06",0.00,"-50,957.67","91,101.87","76,259.82",7/31/2016,5
